te_all_mu,te_all_size,te_all_lambda,te_all_poids_nb,te_all_poids_pois,te_all_mass_nb_loglik,te_all_mass_pois_loglik,timer,te_all_mean_ci_lower,te_all_mean_ci_upper,te_all_var_ci_lower,te_all_var_ci_upper,iteration,te_a_mean,te_s_mean,all__mean,te_all_var,nb_individual,max_timer_with_te,max_timer,te_at_the_end,seed,scenario
144.85607940901397,119.05102956487835,144.8560794044665,1,8.781559549822449e-37,-1734.015745454706,-1818.5387398783475,5255.895024317134,143.1012656486826,146.61089316025038,280.96060218009507,370.5702277474588,614000,144.43920595533498,0.41687344913151364,144.8560794044665,321.1085885707937,402,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
144.5040000043201,125.46857710518393,144.504,1,2.2910921950180855e-31,-1607.5549170557583,-1679.606026293652,5261.828843439354,142.71351238722062,146.29448761277936,270.76867601593284,360.78968647783904,615000,144.072,0.432,144.504,310.92979679144383,374,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
145.71060172329044,140.4650185146507,145.7106017191977,1,1.0811382273555748e-24,-1488.2358504264687,-1544.9198782579492,5268.017830787979,143.8966518033565,147.52455163503893,257.2565564107588,346.423733121725,616000,145.30085959885386,0.40974212034383956,145.7106017191977,296.8614102690775,348,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
148.82898551111174,150.75243245182747,148.8289855072464,1,1.7097188601048497e-22,-1470.4756162244616,-1522.0961593226282,5274.610944551727,147.00786872789823,150.65010228659455,256.0958447600321,345.45786334533113,617000,148.39420289855073,0.43478260869565216,148.8289855072464,295.7584597236266,344,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
150.12742382669373,155.55511076018243,150.1274238227147,1,1.3205636005950405e-22,-1537.706164366125,-1589.5849777963738,5281.380428105445,148.34963335338426,151.90521429204512,256.2522785611811,343.3449501682423,618000,149.70637119113573,0.42105263157894735,150.1274238227147,295.0170514004309,360,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
151.88020833742607,160.56809238798127,151.88020833333334,1,2.2499124558950694e-23,-1636.7662597049734,-1690.4148255368682,5287.54532171565,150.15529825162105,153.60511841504564,257.7746572661612,342.3093625582482,619000,151.4609375,0.4192708333333333,151.88020833333334,295.541748259356,383,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
154.27247191386402,155.94169990761173,154.27247191011236,1,2.2372705776675118e-23,-1524.5438848593221,-1578.198085367396,5293.425337816164,152.4464799785,156.0984638417247,266.3127314054527,357.56005736060996,620000,153.8370786516854,0.4353932584269663,154.27247191011236,306.8917471118848,355,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
156.02590673973035,156.00871877344647,156.0259067357513,1,8.241213415904461e-26,-1656.2385583837251,-1715.4966232092788,5299.235674701542,154.25805566780537,157.79375780369725,272.2814924598264,361.30627336185336,621000,155.57512953367876,0.45077720207253885,156.0259067357513,312.06685956530515,385,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
158.16272966243062,140.1374690850012,158.16272965879264,1,4.155261141490322e-31,-1650.0329224558748,-1721.4886850624202,5304.701376754132,156.31444576385417,160.01101355373112,293.48835917298675,390.1718814340907,622000,157.6797900262467,0.48293963254593175,158.16272965879264,336.66292305567066,380,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
159.16620499066067,133.17513436660298,159.16620498614958,1,1.7464533229855951e-31,-1569.0731903220549,-1641.3957411459944,5310.914668535198,157.24141428660687,161.0909956856923,300.38179731867143,402.47280457723843,623000,158.70083102493075,0.46537396121883656,159.16620498614958,345.82229916897506,360,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
160.7951807242507,137.0388442216425,160.79518072289156,1,6.857054138637939e-28,-1443.4631709467446,-1507.5102756269243,5317.700124093334,158.7926471460617,162.7977142997214,297.1078503094564,403.1273405688174,624000,160.30722891566265,0.4879518072289157,160.79518072289156,344.0485567648237,331,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
161.34971097943688,107.75285349858758,161.34971098265896,1,1.399960547665282e-42,-1528.5796537090675,-1626.4517835588324,5324.2142911217215,159.2464607382668,163.45296122705113,342.6589802923334,462.0251317440515,625000,160.90751445086704,0.4421965317919075,161.34971098265896,395.64836223506745,345,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
161.2818991313162,96.5729521222521,161.28189910979228,1,2.0940304801495912e-49,-1499.473223714775,-1613.0608026031955,5330.964848274105,159.0725000213601,163.49129819822446,367.5363631483223,497.5488941960023,626000,160.8486646884273,0.4332344213649852,161.28189910979228,425.15541543026706,336,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
162.971153855044,96.92620311914467,162.97115384615384,1,5.263173933424428e-46,-1390.6880275759581,-1496.4462075995166,5337.7567781534735,160.66159967032178,165.2807080219859,369.55842150288726,506.3131977238193,627000,162.57051282051282,0.40064102564102566,162.97115384615384,429.8609015582488,311,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
166.67048710113644,92.58106331657912,166.6704871060172,1,1.9690431441637303e-56,-1567.4660495578346,-1697.2332670543708,5344.196015474352,164.42570322637286,168.91527098566152,393.97161996639426,530.525329410279,628000,166.26647564469914,0.4040114613180516,166.6704871060172,454.62386786549416,348,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
167.3844086070273,85.83815137638818,167.38440860215053,1,4.852618863915276e-68,-1680.8909977846286,-1837.3872655770654,5350.152513662311,165.14596589822702,169.62285130607404,419.5684160819558,559.7096505286352,629000,166.9731182795699,0.4112903225806452,167.38440860215053,482.05937889458886,371,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
168.5953608294389,86.73769906120775,168.59536082474227,1,1.0761763765303948e-70,-1754.146895419445,-1916.7544375620132,5355.646325928612,166.39746996103852,170.79325168844602,423.19989995303666,561.1568332391777,630000,168.16237113402062,0.4329896907216495,168.59536082474227,484.87201976610993,387,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
170.03007519231113,82.30991230260764,170.0300751879699,1,1.644603350212903e-79,-1813.564925733784,-1996.4716488496622,5361.096385126307,167.81024068168293,172.2499096942569,444.82089687586256,587.5088338823689,631000,169.60651629072683,0.42355889724310775,170.0300751879699,508.7126610496089,398,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
171.64133017056676,80.51623261959074,171.6413301662708,1,1.3263287164817778e-87,-1920.111506883077,-2121.653995211702,5366.087798171789,169.450533180292,173.83212715224957,458.8725031925701,601.598173753023,632000,171.21852731591449,0.42280285035629456,171.6413301662708,522.9781925121592,420,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
167.9775000133399,68.78050417151887,167.9775,1,3.635520729721373e-103,-1837.8015438979505,-2075.177056121218,5371.348686452607,165.62818591947607,170.32681408052392,499.5632564758376,659.5805251904336,633000,167.575,0.4025,167.9775,571.2250563909774,399,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
168.56164385289767,72.74571551523576,168.56164383561645,1,1.067051243424484e-87,-1670.8082001401979,-1872.568204233811,5376.8669507559,166.13618841575996,170.98709925547294,482.6542612330189,645.6499194367908,634000,168.17534246575343,0.3863013698630137,168.56164383561645,555.2523709167544,364,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
168.2010723883327,74.4659352876651,168.20107238605897,1,6.288603227579569e-87,-1703.334230707816,-1903.3203948146331,5382.871798117121,165.81736800679923,170.5847767653187,477.16369683234706,636.2951564061912,635000,167.7882037533512,0.4128686327077748,168.20107238605897,548.1341923952838,372,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
167.66909974011966,78.67990771816629,167.669099756691,1,2.015435151163071e-88,-1868.1088904273604,-2071.5355434828407,5388.218268964166,165.44309830294358,169.8951012104384,461.7127150529488,607.3169309321498,636000,167.25060827250607,0.41849148418491483,167.669099756691,527.0219452851463,410,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
170.54929579631988,82.64544726718023,170.54929577464787,1,3.6687208533340657e-72,-1613.1837522216483,-1779.1700358572336,5393.577381822066,168.16894105249386,172.92965049680188,451.1944395548423,606.0408688776758,637000,170.1267605633803,0.4225352112676056,170.54929577464787,520.0448794461686,354,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
173.35530088568305,89.42326079324066,173.35530085959886,1,1.8382656285202766e-64,-1581.764593725902,-1730.0212171436158,5399.971044072131,170.98800051386698,175.72260120533073,438.14977342950294,590.0159836374866,638000,172.9111747851003,0.44412607449856734,173.35530085959886,505.60328360175214,348,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
174.39335182309097,83.8883372450346,174.39335180055403,1,9.360902835033492e-74,-1645.6338845933194,-1815.2886397323066,5405.6646383629595,172.00687909277838,176.77982450832968,461.76342702981174,618.7033408376681,639000,173.9667590027701,0.4265927977839335,174.39335180055403,531.6170667897815,360,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
172.37426900789433,82.36047790926654,172.37426900584796,1,3.267257868318985e-71,-1557.0797696645416,-1720.8793602063877,5411.837601153114,169.91840773002906,174.83013028166687,461.37092212646627,623.1821050998988,640000,171.97368421052633,0.40058479532163743,172.37426900584796,533.1498345080688,341,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
170.3878787857337,69.52462278488402,170.38787878787878,1,1.286907311251301e-87,-1518.2138517721553,-1719.7865129558465,5418.163375664172,167.74592705868707,173.02983051707048,513.7769545851787,697.760141091103,641000,169.95454545454547,0.43333333333333335,170.38787878787878,595.2047158515244,329,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
169.6401180022861,69.34731303788537,169.6401179941003,1,1.6679149915232325e-90,-1558.373760616667,-1766.5948446478078,5424.661635121903,167.03064113043104,172.24959485776958,515.9739203293042,697.8664694056475,642000,169.15929203539824,0.4808259587020649,169.6401179941003,596.6156638913617,338,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
169.26250001018062,65.46158768207226,169.2625,1,4.628932012800906e-93,-1476.7573889841196,-1690.865476457857,5431.044509217284,166.51559162139534,172.00940837860463,537.2700371291281,733.1586599665022,643000,168.790625,0.471875,169.2625,623.792946708464,319,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
172.2768729764281,63.366383256571986,172.27687296416937,1,2.927523934705518e-95,-1425.224075117666,-1644.3955019598266,5437.747043593592,169.40359906772647,175.15014686061227,562.0768168920497,772.0545309799847,644000,171.86319218241042,0.41368078175895767,172.27687296416937,654.5668816929594,306,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
172.29836066717016,74.62573881610486,172.2983606557377,1,1.3790547642511064e-75,-1398.1039178358226,-1571.976401499336,5444.889539034227,169.56855042854275,175.02817088293264,503.77481615521066,692.6964084785017,645000,171.94754098360656,0.35081967213114756,172.2983606557377,586.9534512510785,304,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
176.4690553878492,89.5686444944892,176.46905537459284,1,1.472833811558027e-59,-1394.9795334076066,-1531.9448655862504,5451.639856519683,173.8777628297549,179.0603479194308,457.1666164140082,627.9525271418753,646000,176.05537459283389,0.41368078175895767,176.46905537459284,532.3936471439824,306,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
176.23076924144638,94.98998531015829,176.23076923076923,1,1.43920429814505e-55,-1411.252226899821,-1539.0303166243616,5458.516342259191,173.70860350389137,178.75293495764708,440.7314426532666,603.823734173689,647000,175.80769230769232,0.4230769230769231,176.23076923076923,512.6475389562206,311,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
177.20504731146727,98.16629692605949,177.20504731861197,1,1.5931544856817672e-54,-1431.7524851779422,-1557.1263641955657,5465.085722437937,174.71184827253055,179.6982463646934,438.12762834546197,598.7524543558133,648000,176.80757097791798,0.39747634069400634,177.20504731861197,509.0306073553488,316,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
177.69536423645218,88.13391996032908,177.6953642384106,1,1.07566499938718e-61,-1375.0560038384097,-1516.9407554366423,5471.812555053465,175.03135604207137,180.35937243474984,474.6768859822007,653.7238551201998,649000,177.29470198675497,0.40066225165562913,177.6953642384106,553.4550614947966,301,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
178.7697160834078,91.28170563137782,178.76971608832807,1,3.8450852016732767e-62,-1441.2269955624022,-1584.1404755662381,5478.380743572253,176.18574032927782,181.35369184737831,470.6126608506885,643.1470363998293,650000,178.35015772870662,0.4195583596214511,178.76971608832807,546.7727508685061,316,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
179.9737609216971,113.01028598212585,179.9737609329446,1,2.1207718051950385e-49,-1537.9285336109251,-1651.5034230861486,5484.667175860679,177.64252549694476,182.30499636894444,417.0425853899958,563.0585858388797,651000,179.5597667638484,0.4139941690962099,179.9737609329446,481.82679487835236,342,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
180.66855522746906,121.30691059702157,180.6685552407932,1,7.182316464082969e-46,-1576.3053183663467,-1681.752610685736,5490.727872375022,178.41407363887112,182.9230368427153,402.2856458916916,540.8006897606166,652000,180.25779036827194,0.41076487252124644,180.6685552407932,463.8529004635591,352,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
181.53776433074708,123.9605926669263,181.53776435045316,1,1.0518691594431155e-41,-1477.4384901314115,-1573.2939102107398,5496.714033139081,179.21963642441685,183.85589227648947,396.84115398142103,538.698883955218,653000,181.11480362537765,0.4229607250755287,181.53776435045316,459.6372058958162,330,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
182.28923074719037,150.22796700679305,182.28923076923076,1,1.0054214706809964e-30,-1433.656100098219,-1504.22824606063,5502.935902596794,180.06458694008168,184.51387459837983,358.33821027952007,487.808680987646,654000,181.88,0.40923076923076923,182.28923076923076,415.58275403608735,324,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
182.357377015803,198.77161740434656,182.35737704918031,1,1.7816350920828765e-18,-1323.3651455813338,-1365.7341457215114,5509.241236025081,180.2197186200563,184.49503547830432,308.921520279785,424.77079190397,655000,181.92786885245903,0.42950819672131146,182.35737704918031,359.92778257118204,304,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
182.10759493943735,344.7629639200767,182.10759493670886,0.9999992979742226,7.020257773142502e-7,-1333.3293755409145,-1348.9986705526624,5516.04626745506,180.26116596810166,183.95402390531606,239.48029320634316,327.440398032373,656000,181.6772151898734,0.43037974683544306,182.10759493670886,278.2994976893711,315,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
186.02531644801914,228.06730765176565,186.0253164556962,0.999999999999998,1.955734736529254e-15,-1366.6748013443637,-1402.0428117921297,5522.525279799281,183.97556625262257,188.07506665876986,295.1253037541759,403.5235870010732,657000,185.59810126582278,0.4272151898734177,186.0253164556962,342.9644364074744,315,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
188.84838705849361,151.00033262216027,188.8483870967742,1,2.263909331107725e-30,-1376.1158636144103,-1445.87632329279,5528.961267861977,186.5195142734424,191.17725992010597,373.16382076526025,511.77477601757124,658000,188.41935483870967,0.4290322580645161,188.8483870967742,434.2584925357553,309,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
190.77272722965662,181.6322742418285,190.77272727272728,1,8.313745126692661e-23,-1354.606603074214,-1406.9481500286352,5534.946826060402,188.53433919336803,193.01111535208653,342.32580759822383,469.966093493678,659000,190.3603896103896,0.41233766233766234,190.77272727272728,398.5605567071365,307,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
191.9726443462038,169.21065060629823,191.9726443768997,1,1.4054976524117588e-27,-1454.581526040569,-1517.9109321103322,5541.323368098179,189.7554985777336,194.1897901760658,360.65492228513637,490.0343146675825,660000,191.54407294832828,0.42857142857142855,191.9726443768997,417.9047371932686,328,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
193.311864370809,158.6533299304093,193.31186440677965,1,9.94315294461218e-28,-1310.9332774296258,-1374.60877586544,5547.48008898332,190.9135565032718,195.7101723102875,375.0682590762144,518.5098517540195,661000,192.8508474576271,0.4610169491525424,193.31186440677965,438.0792805257696,294,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
195.78018572053347,164.48216529967453,195.78018575851394,1,1.9769468120992886e-29,-1435.0467938032914,-1502.640207859631,5554.045873534522,193.48498538428714,198.07538613274073,378.8961819310236,516.2894719723813,662000,195.3188854489164,0.4613003095975232,195.78018575851394,439.61923350575927,322,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
197.7079645723013,154.66013556521557,197.7079646017699,1,1.9911986375604516e-34,-1514.6641825287861,-1593.763338902743,5559.383705540941,195.41477682903584,200.00115237450396,398.47408733635285,538.9452713066995,663000,197.27433628318585,0.4336283185840708,197.7079646017699,460.7517411111693,338,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
198.94444442699304,142.9526318353188,198.94444444444446,1,1.6692642227019863e-39,-1537.5993882251637,-1628.3878239077974,5565.118090244913,196.60051136567913,201.2883775232098,420.2744354234362,567.6723322304588,664000,198.56140350877192,0.3830409356725146,198.94444444444446,485.65966112740307,341,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
199.4444444305956,137.25044855647943,199.44444444444446,1,1.7308173032472764e-45,-1664.183042199799,-1768.7507776579585,5570.577609129722,197.15822548781887,201.73066340107005,433.88047340095284,579.4828624842224,665000,199.05420054200542,0.3902439024390244,199.44444444444446,498.7747584541063,368,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
201.13091919374398,169.7949734398745,201.13091922005572,1,2.5395182969275667e-32,-1599.6040577552335,-1673.8548063148767,5575.883316040939,198.93146563598393,203.3303728041275,389.89038624484806,522.8304304121866,666000,200.72701949860723,0.403899721448468,201.13091922005572,449.041471499043,358,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
203.63929615113875,182.93452629447324,203.63929618768327,1,8.467362231058273e-28,-1515.8977516564246,-1579.7339152250013,5581.228731208226,201.4063429936856,205.87224938168094,380.2174761291438,513.7942613188212,667000,203.21407624633432,0.4252199413489736,203.63929618768327,439.4606865620148,340,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
206.87319881119979,168.0995347144702,206.87319884726224,1,3.5764820117346455e-33,-1554.7215226092155,-1630.9324510390377,5586.544212363372,204.5800175704404,209.1663801240841,408.6074015520914,550.7080995953658,668000,206.45244956772333,0.4207492795389049,206.87319884726224,471.7006380036981,346,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
207.83977898410052,137.45517804602662,207.83977900552486,1,1.0413489816987951e-47,-1644.1740890985566,-1753.8550714988407,5592.0791012469645,205.44934307061766,210.23021494043206,464.677946235442,622.3553115414983,669000,207.4281767955801,0.4116022099447514,207.83977900552486,534.871765047979,361,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
208.783098566948,162.3015154547476,208.7830985915493,1,2.0673811852774395e-36,-1596.5211312875053,-1680.187911956849,5597.667054821777,206.47647188383974,211.08972529925887,423.67711866678314,569.0798170601076,670000,208.3605633802817,0.4225352112676056,208.7830985915493,488.328527094772,354,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
207.99999997451587,192.60337989854855,208,1,4.468583327712805e-28,-1614.9173843647247,-1679.3926955390884,5602.801685633923,205.83359390803437,210.16640609196563,382.79402034423373,512.4784751830166,671000,207.53443526170798,0.465564738292011,208,440.5359116022099,362,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
208.66761360690228,194.6933942592401,208.66761363636363,1,5.056690409601765e-27,-1565.6117393673678,-1627.660824678153,5607.775551228306,206.46484097009068,210.87038630263658,382.87328957948796,514.9217112402636,672000,208.2443181818182,0.42329545454545453,208.66761363636363,441.5558712121212,351,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
211.31780819799786,157.7778977147388,211.3178082191781,1,3.417828625040495e-40,-1647.5077756204134,-1739.8821738956972,5613.093429808268,208.99571218787312,213.63990425048306,442.39468835543767,591.7944123527653,673000,210.92328767123288,0.39452054794520547,211.3178082191781,508.9371819960861,364,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
212.79701490308855,150.27876453344518,212.79701492537313,1,2.658690374119525e-40,-1518.5868905764726,-1611.2124606352368,5618.423418696519,210.32155314514748,215.2724767055988,458.4357188765338,621.1668727026544,674000,212.42985074626867,0.36716417910447763,212.79701492537313,530.5275359728305,334,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
216.60790272443424,136.03049168884635,216.6079027355623,1,3.630584183030405e-47,-1506.0837165807216,-1614.5158223841488,5623.593619691801,214.00046988187856,219.21533558924605,498.80365163440194,677.7417705368317,675000,216.209726443769,0.3981762917933131,216.6079027355623,577.9829861368522,328,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
217.28671328067855,143.99316008801478,217.28671328671328,1,1.0806232930891075e-37,-1305.1048356719064,-1391.7229461147908,5629.6276707676025,214.53226164401823,220.04116492940832,478.3954018642794,664.7291361512254,676000,216.9055944055944,0.3811188811188811,217.28671328671328,560.0718930192614,285,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
218.64808356781433,199.315155710735,218.64808362369337,1,4.8829258063832394e-23,-1284.6696113964754,-1337.5433239446436,5635.974778776971,216.1272981614177,221.16886908596902,402.1909403419917,558.5205691993566,677000,218.25087108013938,0.397212543554007,218.64808362369337,470.73236519577983,286,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
218.9933554833192,264.0808982068569,218.99335548172758,0.9999999999999709,2.897991337840071e-14,-1325.1650828446177,-1357.8372562916534,5642.522466689405,216.7230939468182,221.26361701663694,343.4945885388015,473.31293526510024,678000,218.55149501661128,0.4418604651162791,218.99335548172758,400.5999557032115,300,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
218.77483432183385,238.70646260608044,218.7748344370861,1,5.464402217427518e-18,-1338.6072554298717,-1379.8555323719381,5648.534358564986,216.43302164740388,221.11664722676832,366.80168184684146,505.1583858466655,679000,218.3046357615894,0.47019867549668876,218.7748344370861,427.6767067831291,301,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
219.38486831204966,252.43929438054082,219.38486842105263,0.9999999999999998,1.2356996853164748e-16,-1343.9656345145556,-1382.0953586459925,5654.394936231958,217.07562385726925,221.694112984836,359.2266152078563,494.20116927985356,680000,218.95723684210526,0.4276315789473684,219.38486842105263,418.64016631926353,303,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
223.24149650782536,240.89546556093123,223.24149659863946,1,7.104813514880149e-18,-1306.817522531569,-1347.8032816912832,5660.0706934394575,220.83542669826875,225.64756649901017,376.11401795240675,520.2437012281257,681000,222.80612244897958,0.43537414965986393,223.24149659863946,439.4124701074969,293,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
225.57666657415967,243.8929400143761,225.57666666666665,1,4.649629031026238e-18,-1335.2034046344468,-1376.6131488701967,5666.568094819692,223.18863274745894,227.96470058587437,378.69088637981463,522.0916180368148,682000,225.16333333333333,0.41333333333333333,225.57666666666665,441.7566443701226,299,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
224.82307682287475,244.77008775022287,224.8230769230769,0.9999999999999982,1.6902489464937969e-15,-1156.277122073048,-1191.7910226442546,5673.033475862521,222.2635299349888,227.382623911165,372.44722057229956,525.9535814764298,683000,224.42307692307693,0.4,224.8230769230769,439.27359667359667,259,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
226.22909091056883,305.57378146345616,226.2290909090909,0.9999999999163747,8.362542199762393e-11,-1208.8066600563948,-1233.5113336074946,5679.838047777104,223.87351777776158,228.58466404042022,335.2915603032067,468.95351253483386,684000,225.84363636363636,0.38545454545454544,226.2290909090909,393.71739880557396,274,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
227.26819923508071,341.7334735680556,227.26819923371647,0.9999999873794491,1.2620550974341809e-8,-1143.0972211139494,-1162.7851604232926,5686.860123893287,224.89717048436958,229.63922798306336,320.9424806587242,452.9187276951145,685000,226.91954022988506,0.3486590038314176,227.26819923371647,378.4124078986148,260,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
229.7362636851432,215.54317634555838,229.73626373626374,1,9.410325711176029e-21,-1227.0725925062188,-1274.685071892793,5693.728422533895,227.11356299193494,232.35896448059253,412.36613345092167,577.4665038837059,686000,229.38095238095238,0.3553113553113553,229.73626373626374,484.49636393018744,272,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
231.77559055280747,182.6521455766789,231.7755905511811,1,1.2478641974165208e-25,-1154.5359823190254,-1213.3791761960229,5700.883121850318,228.9033830480123,234.6477980543499,457.21944592357085,648.3075044776026,687000,231.39370078740157,0.38188976377952755,231.7755905511811,540.2616943139025,253,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
231.77952756424335,180.75238864517934,231.7795275590551,1,1.5605850861894652e-26,-1154.6852730740886,-1215.6074246857384,5707.89942726164,228.87907599561927,234.67997912249095,466.2558596494813,661.1205527508195,688000,231.33858267716536,0.4409448818897638,231.7795275590551,550.9393420684074,253,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
233.47791166254845,162.5871334031344,233.47791164658634,1,6.611137721957214e-31,-1141.137669902462,-1212.1290520249001,5714.9178322745,230.44109028147196,236.5147330117007,500.169357841314,711.7059602449717,689000,233.08835341365463,0.3895582329317269,233.47791164658634,591.9601956211944,248,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
238.84400001896785,109.9195630724703,238.844,1,6.766482972874934e-58,-1181.5241123145088,-1314.662066258018,5721.8697718767635,235.32957856610852,242.35842143389146,672.7982442874596,956.6635932145721,690000,238.42,0.424,238.844,796.0117108433735,249,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
236.9429657985516,118.68445876840795,236.94296577946767,1,9.033385718524297e-54,-1234.393029760115,-1358.0316975434941,5728.442655556388,233.63084996891263,240.2550815900227,631.4995217924787,890.0038580481038,691000,236.5171102661597,0.42585551330798477,236.94296577946767,744.1303224682902,262,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
236.19771864965773,133.8913639900283,236.1977186311787,1,2.1347275369306736e-44,-1223.6053113966823,-1325.6607164672462,5734.847262664303,233.03538308119454,239.36005418116287,575.6757016617585,811.3285565272084,692000,235.80608365019012,0.3916349809885932,236.1977186311787,678.3500711113691,262,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
236.82156135365258,144.59008516426778,236.82156133828997,1,3.715825428291631e-40,-1245.9382769116473,-1338.229079789954,5740.893138924505,233.77911424436002,239.86400843221992,546.0899568483857,766.6538132023107,693000,236.3828996282528,0.43866171003717475,236.82156133828997,642.3486378516341,268,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
237.55378486158094,247.5711124126322,237.55378486055776,0.9999999999999984,1.559826964285363e-15,-1126.4608066191217,-1162.055008119253,5747.750277134005,234.87167358779968,240.23589613331583,393.5694944413543,559.227560030665,694000,237.18725099601593,0.3665338645418327,237.55378486055776,465.4960956175299,250,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
239.51698113321234,248.1219977012638,239.51698113207547,0.9999999999999998,1.452349477019953e-16,-1190.7643394525508,-1228.7325183663604,5754.410491235871,236.89272834633235,242.1412339178186,399.7176046495634,562.606170372367,695000,239.12075471698114,0.39622641509433965,239.51698113207547,470.7279302458548,264,6448.819003951403,6448.819003951403,578.8947368421053,90020,CoExt_end
